"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",
"1576808042	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a10-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.5848	-82.9707			0.0	0.0	12.8	0.0	2014-07-21T02:00Z	21	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576807586	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0f-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.5563	-82.96312			0.0	0.0	20.5	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576807034	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0e-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.55628	-82.96294			0.0	0.0	21.2	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576806516	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0d-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.56598	-82.93073			0.0	0.0	12.8	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576806053	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0c-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.56586	-82.93059			0.0	0.0	12.7	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576805569	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0b-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.57837	-82.88938			0.0	0.0	10.7	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576805070	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c069a0a-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.57844	-82.88947			0.0	0.0	13.0	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576804552	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c051374-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.57108	-82.92471			0.0	0.0	13.1	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576803973	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c051373-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.57109	-82.9246			0.0	0.0	14.3	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576803422	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c051372-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.67706	-82.82665			0.0	0.0	11.5	0.0	2014-06-06T02:00Z	6	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576802919	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c051371-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.66384	-82.83739			0.0	0.0	14.0	0.0	2014-06-06T02:00Z	6	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576802502	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c051370-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.66353	-82.83729			0.0	0.0	6.0	0.0	2014-06-06T02:00Z	6	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576801944	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136f-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.63124	-82.87689			0.0	0.0	3.6	0.0	2014-07-24T02:00Z	24	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576801456	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136e-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.63122	-82.87693			0.0	0.0	3.5	0.0	2014-07-24T02:00Z	24	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576800927	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136d-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.62995	-82.83599			0.0	0.0	8.5	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576800478	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136c-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.62984	-82.83579			0.0	0.0	8.8	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576800003	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136b-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.61675	-82.86662			0.0	0.0	14.5	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576799573	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c05136a-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.61663	-82.86659			0.0	0.0	20.1	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576799073	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1cc-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.64166	-82.84454			0.0	0.0	11.8	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576798526	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1cb-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.64157	-82.84451			0.0	0.0	12.2	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576798059	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1ca-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.58754	-82.90735			0.0	0.0	10.6	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576797527	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c9-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.58768	-82.90728			0.0	0.0	11.5	0.0	2014-06-09T02:00Z	9	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576797027	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c8-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.73314	-82.79132			0.0	0.0	17.3	0.0	2014-06-02T02:00Z	2	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576796536	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c7-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.73307	-82.7916			0.0	0.0	18.3	0.0	2014-06-02T02:00Z	2	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576796068	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c6-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.71839	-82.84185			0.0	0.0	10.4	0.0	2014-06-03T02:00Z	3	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576795617	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c5-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.71834	-82.84165			0.0	0.0	11.8	0.0	2014-06-03T02:00Z	3	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576795096	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c4-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.66574	-82.7738			0.0	0.0	19.8	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576794392	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c3-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.66562	-82.77357			0.0	0.0	19.4	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576793936	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04b1c2-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.58638	-82.9124			0.0	0.0	9.8	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576793425	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c04501a-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.58646	-82.91241			0.0	0.0	8.8	0.0	2014-07-26T02:00Z	26	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576792894	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045019-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.72324	-82.82781			0.0	0.0	22.0	0.0	2014-06-03T02:00Z	3	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576792363	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045018-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.7232	-82.82784			0.0	0.0	22.1	0.0	2014-06-03T02:00Z	3	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576791968	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045017-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.64325	-82.84392			0.0	0.0	10.9	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576791458	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045016-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.64327	-82.84395			0.0	0.0	8.5	0.0	2014-07-20T02:00Z	20	7	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576790939	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045015-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.70084	-83.00536			0.0	0.0	28.0	0.0	2014-06-05T02:00Z	5	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576790433	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045014-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.70084	-83.00539			0.0	0.0	27.0	0.0	2014-06-05T02:00Z	5	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576789931	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045013-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.7004	-83.00635			0.0	0.0	26.1	0.0	2014-06-05T02:00Z	5	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576789446	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045012-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.70028	-83.00645			0.0	0.0	27.4	0.0	2014-06-05T02:00Z	5	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576788936	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045011-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.68494	-82.99678			0.0	0.0	21.5	0.0	2014-06-07T02:00Z	7	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576788479	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c045010-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.68494	-82.99685			0.0	0.0	22.1	0.0	2014-06-07T02:00Z	7	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1576787996	20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11	9c03ee72-1ad8-11e7-9ca1-a11cbc2423d9	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.67036	-82.98837			0.0	0.0	26.2	0.0	2014-06-07T02:00Z	7	6	2014	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-25T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
